Species,Number,Detector.ID,Date,Time,Latitude,Longitude
Pipistrellus pipistrellus,1,A3,13/07/2018,23:06:28,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:06:38,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:07:52,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:13,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:20,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:29,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:37,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:42,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:08:55,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:09:08,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:09:28,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:10:21,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:10:41,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:11:02,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:13:07,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:13:10,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:13:45,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:14:50,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:17:15,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:17:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:17:21,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:22:26,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:22:28,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:24:49,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:25:01,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:27:43,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:27:59,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:30:03,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:30:28,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:30:32,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:30:43,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:30:51,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:31:20,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:31:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:31:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:31:41,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:31:46,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,13/07/2018,23:35:22,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,13/07/2018,23:35:27,55.15971667,-3.157716667
Nyctalus noctula,1,A3,13/07/2018,23:35:31,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:36:22,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:49:11,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:51:52,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:54:30,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:57:41,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:58:37,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:58:59,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,13/07/2018,23:59:45,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,15/07/2018,00:28:41,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,15/07/2018,00:28:57,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,14/07/2018,23:33:32,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:04:48,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:06:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:10:21,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:10:42,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:13:44,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:14:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:15:25,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:16:01,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:16:10,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:16:49,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:17:49,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:17:59,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:18:35,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:18:48,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:20:14,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:20:28,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:21:14,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:21:26,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:22:25,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:27:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:28:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:29:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:33:07,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:39:31,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:42:17,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,00:42:35,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:11:05,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:13:04,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:13:06,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:13:18,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:39:02,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:40:28,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,02:40:31,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:49:46,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:49:55,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:02,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:10,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:18,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:26,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:36,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:50,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:50:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:51:06,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:51:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:52:09,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:52:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:52:37,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,17/07/2018,03:52:45,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:39:19,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:39:58,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:40:02,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:40:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:40:46,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:40:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:41:20,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:42:43,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:43:10,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:43:36,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:44:03,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:44:06,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:47:43,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:48:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:48:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:48:35,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:48:45,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:49:16,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:49:42,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:49:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,22:49:52,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:49:59,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:50:04,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:51:23,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:51:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:52:20,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:54:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,22:54:51,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:55:04,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:55:12,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:55:18,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:55:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:55:49,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:56:03,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:56:09,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:56:16,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:56:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:56:29,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:57:03,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:57:12,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:57:25,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:57:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,22:57:43,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:58:54,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:59:03,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:59:11,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,22:59:39,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,22:59:54,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:00:36,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,23:00:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:01:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:01:41,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:01:44,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:01:52,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:01:57,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:02:06,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:02:30,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:02:42,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:03:17,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:04:39,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,23:04:55,55.15971667,-3.157716667
Pipistrellus pygmaeus,1,A3,16/07/2018,23:05:08,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:05:18,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:05:44,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:06:05,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:06:32,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:06:35,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:07:31,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:08:59,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:09:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:09:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:10:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:11:48,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:12:50,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:12:57,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:13:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:13:51,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:14:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:26:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:27:33,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:28:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:28:38,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:29:53,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:32:39,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:32:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:34:37,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:37:33,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:38:56,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:39:16,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:39:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:39:32,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,23:40:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:40:38,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:41:01,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:41:29,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,23:42:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:43:26,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:43:44,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:44:17,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:44:25,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:44:45,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:45:01,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:45:13,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:45:24,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:45:29,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:45:47,55.15971667,-3.157716667
Pipistrellus pipistrellus,2,A3,16/07/2018,23:45:54,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:46:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:47:43,55.15971667,-3.157716667
Pipistrellus pygmaeus,1,A3,16/07/2018,23:48:52,55.15971667,-3.157716667
Pipistrellus pygmaeus,1,A3,16/07/2018,23:50:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:50:36,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:50:39,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,16/07/2018,23:59:09,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,18/07/2018,01:05:39,55.15971667,-3.157716667
Nyctalus leisleri,1,A3,18/07/2018,01:48:24,55.15971667,-3.157716667
Nyctalus noctula,1,A3,18/07/2018,01:48:30,55.15971667,-3.157716667
Nyctalus noctula,1,A3,18/07/2018,02:26:00,55.15971667,-3.157716667
Nyctalus noctula,1,A3,18/07/2018,02:33:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,02:34:34,55.15971667,-3.157716667
Nyctalus noctula,1,A3,18/07/2018,03:24:30,55.15971667,-3.157716667
Nyctalus noctula,1,A3,18/07/2018,03:24:36,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:00:35,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:00:42,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:12:49,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:16:57,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:17:12,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:21:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,00:24:42,55.15971667,-3.157716667
Nyctalus noctula,1,A3,19/07/2018,00:26:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,19/07/2018,01:35:50,55.15971667,-3.157716667
Nyctalus noctula,1,A3,19/07/2018,01:59:14,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:41:41,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:41:48,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:41:52,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:41:57,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:42:19,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:42:27,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:42:34,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:43:18,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:43:26,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:45:53,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:45:59,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:46:07,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:46:15,55.15971667,-3.157716667
Pipistrellus pipistrellus,1,A3,18/07/2018,22:46:20,55.15971667,-3.157716667
